team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Texas Tech,19.0,13.0,0.594,12.41,10.25,2305.0,2236.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Texas-Rio Grande Valley,8.0,22.0,0.267,-17.88,-4.25,1993.0,2330.0,2016
The Citadel,10.0,22.0,0.313,-15.95,-4.75,2753.0,2962.0,2016
Toledo,17.0,15.0,0.531,2.96,-2.36,2482.0,2286.0,2016
Towson,20.0,13.0,0.606,-0.06,-1.57,2358.0,2227.0,2016
Troy,9.0,22.0,0.29,-9.21,-2.07,2145.0,2329.0,2016
Tulane,12.0,22.0,0.353,-0.85,3.79,2240.0,2398.0,2016
Tulsa,20.0,12.0,0.625,9.79,5.76,2356.0,2227.0,2016
UAB,26.0,7.0,0.788,3.5,-3.07,2606.0,2323.0,2016
UC Davis,11.0,19.0,0.367,-5.58,-1.26,1914.0,1980.0,2016
UC Irvine,28.0,10.0,0.737,5.33,0.77,2706.0,2512.0,2016
UC Riverside,14.0,19.0,0.424,-5.66,-3.08,2299.0,2300.0,2016
UC Santa Barbara,19.0,14.0,0.576,3.79,1.44,2335.0,2219.0,2016
UCF,12.0,18.0,0.4,0.18,3.01,2062.0,2147.0,2016
UCLA,15.0,17.0,0.469,10.48,9.69,2480.0,2455.0,2016
UNC Asheville,22.0,12.0,0.647,1.1,-3.25,2552.0,2313.0,2016
UNC Greensboro,15.0,19.0,0.441,-6.01,-3.23,2469.0,2494.0,2016
UNC Wilmington,25.0,8.0,0.758,6.25,0.35,2620.0,2379.0,2016
UT Arlington,24.0,11.0,0.686,5.02,-3.42,2762.0,2417.0,2016
Utah,27.0,9.0,0.75,15.5,8.79,2778.0,2502.0,2016
Utah State,16.0,15.0,0.516,2.68,2.06,2274.0,2217.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Utah Valley,12.0,18.0,0.4,-9.58,-3.58,2280.0,2360.0,2016
UTEP,19.0,14.0,0.576,-3.81,-4.93,2554.0,2471.0,2016
UTSA,5.0,27.0,0.156,-16.36,-3.36,2317.0,2698.0,2016
Valparaiso,30.0,7.0,0.811,10.71,0.02,2782.0,2323.0,2016
Vanderbilt,19.0,14.0,0.576,17.2,8.68,2506.0,2225.0,2016
Vermont,23.0,14.0,0.622,-1.51,-4.73,2774.0,2611.0,2016
Villanova,35.0,5.0,0.875,24.08,9.71,3118.0,2543.0,2016
Virginia,29.0,8.0,0.784,22.04,11.12,2626.0,2222.0,2016
Virginia Commonwealth,25.0,11.0,0.694,13.83,4.35,2781.0,2440.0,2016
VMI,9.0,21.0,0.3,-12.96,-3.15,2081.0,2264.0,2016
Virginia Tech,20.0,15.0,0.571,9.93,7.53,2624.0,2540.0,2016
Wagner,23.0,11.0,0.676,-4.79,-9.52,2389.0,2209.0,2016
Wake Forest,11.0,20.0,0.355,5.53,10.53,2295.0,2450.0,2016
Washington,19.0,15.0,0.559,11.21,8.12,2853.0,2748.0,2016
Washington State,9.0,22.0,0.29,0.5,7.97,2187.0,2394.0,2016
Weber State,26.0,9.0,0.743,0.18,-5.13,2662.0,2344.0,2016
West Virginia,26.0,9.0,0.743,21.61,9.78,2749.0,2335.0,2016
Western Carolina,16.0,18.0,0.471,-4.98,-1.53,2479.0,2490.0,2016
Western Illinois,10.0,17.0,0.37,-6.2,-1.32,1904.0,1914.0,2016
Western Kentucky,18.0,16.0,0.529,-1.29,-0.89,2620.0,2586.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Western Michigan,13.0,19.0,0.406,-2.07,0.06,2342.0,2352.0,2016
Wichita State,26.0,9.0,0.743,17.39,4.24,2535.0,2066.0,2016
William & Mary,20.0,11.0,0.645,5.57,1.3,2384.0,2205.0,2016
Winthrop,23.0,9.0,0.719,-1.42,-5.7,2631.0,2429.0,2016
Wisconsin,22.0,13.0,0.629,13.4,9.4,2373.0,2233.0,2016
Wofford,15.0,17.0,0.469,-3.75,-2.35,2296.0,2295.0,2016
Wright State,22.0,13.0,0.629,0.18,-1.76,2399.0,2303.0,2016
Wyoming,14.0,18.0,0.438,0.09,2.19,2193.0,2302.0,2016
Xavier,28.0,6.0,0.824,18.58,8.43,2737.0,2392.0,2016
Yale,23.0,7.0,0.767,9.08,-1.03,2248.0,1914.0,2016
Youngstown State,11.0,21.0,0.344,-10.86,-0.86,2437.0,2682.0,2016
Abilene Christian,13.0,16.0,0.448,-11.86,-7.1,2009.0,2073.0,2017
Air Force,12.0,21.0,0.364,-3.06,1.0,2411.0,2477.0,2017
Akron,27.0,9.0,0.75,3.59,-1.21,2772.0,2550.0,2017
Alabama,19.0,15.0,0.559,11.29,7.47,2330.0,2200.0,2017
Alabama A&M,2.0,27.0,0.069,-26.99,-11.09,1794.0,2255.0,2017
Alabama State,8.0,23.0,0.258,-19.75,-10.75,2042.0,2305.0,2017
Albany (NY),21.0,14.0,0.6,-0.16,-4.69,2496.0,2301.0,2017
Alcorn State,18.0,14.0,0.563,-12.33,-10.95,2221.0,2175.0,2017
American,8.0,22.0,0.267,-10.3,-3.5,1845.0,2049.0,2017
Appalachian State,9.0,21.0,0.3,-8.67,-1.6,2208.0,2279.0,2017
Arizona,32.0,5.0,0.865,18.25,7.63,2833.0,2440.0,2017
Arizona State,15.0,18.0,0.455,4.02,7.11,2593.0,2695.0,2017
Arkansas,26.0,10.0,0.722,14.04,8.6,2855.0,2659.0,2017
Arkansas State,20.0,12.0,0.625,0.87,-2.1,2346.0,2211.0,2017
Arkansas-Pine Bluff,7.0,25.0,0.219,-22.81,-10.28,1977.0,2320.0,2017
Army,13.0,19.0,0.406,-5.84,-4.1,2324.0,2340.0,2017
Auburn,18.0,14.0,0.563,8.17,7.33,2573.0,2546.0,2017
Austin Peay,11.0,19.0,0.367,-11.0,-2.32,2331.0,2515.0,2017
Ball State,21.0,13.0,0.618,-1.45,-3.57,2677.0,2567.0,2017
Baylor,27.0,8.0,0.771,19.75,11.87,2550.0,2228.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Belmont,23.0,7.0,0.767,4.28,-1.69,2302.0,2078.0,2017
Bethune-Cookman,10.0,22.0,0.313,-19.44,-11.21,2275.0,2490.0,2017
Binghamton,12.0,20.0,0.375,-11.99,-5.79,2175.0,2270.0,2017
Boise State,20.0,12.0,0.625,5.52,2.72,2404.0,2278.0,2017
Boston College,9.0,23.0,0.281,2.2,8.08,2320.0,2508.0,2017
Boston University,18.0,14.0,0.563,-2.43,-3.66,2339.0,2264.0,2017
Bowling Green,13.0,19.0,0.406,-6.0,-2.0,2355.0,2453.0,2017
Bradley,13.0,20.0,0.394,-2.84,2.94,2163.0,2333.0,2017
Brigham Young,22.0,12.0,0.647,8.22,1.87,2741.0,2525.0,2017
Brown,13.0,17.0,0.433,-8.55,-4.08,2275.0,2338.0,2017
Bryant,12.0,20.0,0.375,-9.69,-5.43,2373.0,2478.0,2017
Bucknell,26.0,9.0,0.743,5.89,-2.48,2669.0,2376.0,2017
Buffalo,17.0,15.0,0.531,0.92,-1.01,2486.0,2375.0,2017
Butler,25.0,9.0,0.735,17.7,10.23,2595.0,2341.0,2017
Cal Poly,11.0,20.0,0.355,-10.71,-4.22,2082.0,2242.0,2017
Cal State Bakersfield,25.0,10.0,0.714,3.21,-1.94,2502.0,2235.0,2017
Cal State Fullerton,17.0,15.0,0.531,-7.55,-6.85,2351.0,2280.0,2017
Cal State Northridge,11.0,19.0,0.367,-8.34,-4.13,2341.0,2440.0,2017
California,21.0,13.0,0.618,11.11,6.34,2316.0,2154.0,2017
Campbell,19.0,18.0,0.514,-9.68,-7.59,2653.0,2605.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Canisius,18.0,16.0,0.529,-2.82,-3.5,2665.0,2642.0,2017
Central Arkansas,8.0,24.0,0.25,-13.04,-3.76,2395.0,2692.0,2017
Central Connecticut State,6.0,23.0,0.207,-17.51,-7.68,1827.0,2112.0,2017
Central Michigan,16.0,16.0,0.5,-5.76,-2.63,2826.0,2807.0,2017
Charleston Southern,12.0,19.0,0.387,-12.28,-6.21,2304.0,2343.0,2017
Charlotte,13.0,17.0,0.433,-5.24,-0.93,2295.0,2407.0,2017
Chattanooga,19.0,12.0,0.613,1.1,-2.08,2314.0,2132.0,2017
Chicago State,6.0,26.0,0.188,-16.67,-0.19,2089.0,2511.0,2017
Cincinnati,30.0,6.0,0.833,18.43,5.49,2674.0,2208.0,2017
Clemson,17.0,16.0,0.515,13.22,9.98,2468.0,2361.0,2017
Cleveland State,9.0,22.0,0.29,-6.73,-1.53,2083.0,2222.0,2017
Coastal Carolina,20.0,19.0,0.513,-3.94,-1.48,2833.0,2858.0,2017
Colgate,10.0,22.0,0.313,-8.47,-3.6,2145.0,2273.0,2017
College of Charleston,25.0,10.0,0.714,3.99,-0.19,2416.0,2260.0,2017
Colorado,19.0,15.0,0.559,9.12,6.0,2568.0,2455.0,2017
Colorado State,24.0,12.0,0.667,6.03,2.17,2611.0,2447.0,2017
Columbia,11.0,16.0,0.407,-5.67,-3.13,1940.0,1964.0,2017
Connecticut,16.0,17.0,0.485,7.23,6.61,2220.0,2189.0,2017
Coppin State,8.0,24.0,0.25,-21.51,-8.01,2119.0,2521.0,2017
Cornell,8.0,21.0,0.276,-8.4,-1.55,2074.0,2238.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Creighton,25.0,10.0,0.714,17.27,8.95,2864.0,2549.0,2017
Dartmouth,7.0,20.0,0.259,-11.15,-3.45,1812.0,2020.0,2017
Davidson,17.0,15.0,0.531,6.45,4.26,2362.0,2292.0,2017
Dayton,24.0,8.0,0.75,12.98,4.27,2428.0,2126.0,2017
Delaware,13.0,20.0,0.394,-9.97,-1.42,2157.0,2381.0,2017
Delaware State,10.0,22.0,0.313,-18.81,-9.37,2186.0,2399.0,2017
Denver,16.0,14.0,0.533,-2.99,-4.19,2275.0,2239.0,2017
DePaul,9.0,23.0,0.281,2.09,7.78,2206.0,2388.0,2017
Detroit Mercy,8.0,23.0,0.258,-10.72,-1.62,2387.0,2630.0,2017
Drake,7.0,24.0,0.226,-4.71,1.91,2208.0,2390.0,2017
Drexel,9.0,23.0,0.281,-7.43,-2.56,2397.0,2508.0,2017
Duke,28.0,9.0,0.757,21.56,10.91,2991.0,2597.0,2017
Duquesne,10.0,22.0,0.313,-3.06,0.69,2256.0,2376.0,2017
East Carolina,15.0,18.0,0.455,-0.49,1.33,2088.0,2148.0,2017
East Tennessee State,27.0,8.0,0.771,7.31,-2.11,2782.0,2438.0,2017
Eastern Illinois,14.0,15.0,0.483,-5.35,-5.05,2169.0,2083.0,2017
Eastern Kentucky,12.0,19.0,0.387,-8.65,-2.44,2197.0,2330.0,2017
Eastern Michigan,16.0,17.0,0.485,-0.18,0.16,2566.0,2409.0,2017
Eastern Washington,22.0,12.0,0.647,-2.77,-4.43,2695.0,2592.0,2017
Elon,18.0,14.0,0.563,0.24,-1.39,2403.0,2292.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Evansville,16.0,17.0,0.485,1.45,2.42,2288.0,2261.0,2017
Fairfield,16.0,15.0,0.516,-4.75,-3.85,2251.0,2279.0,2017
FDU,11.0,19.0,0.367,-9.28,-5.31,2183.0,2250.0,2017
Florida,27.0,9.0,0.75,22.4,11.01,2804.0,2394.0,2017
Florida A&M,7.0,23.0,0.233,-20.88,-11.85,2153.0,2365.0,2017
Florida Atlantic,10.0,20.0,0.333,-7.95,-1.98,2108.0,2221.0,2017
Florida Gulf Coast,26.0,8.0,0.765,2.26,-3.42,2701.0,2356.0,2017
Florida International,7.0,24.0,0.226,-8.1,-3.27,2178.0,2282.0,2017
Florida State,26.0,9.0,0.743,18.87,8.87,2873.0,2523.0,2017
Fordham,13.0,19.0,0.406,-1.97,1.36,2090.0,2167.0,2017
Fresno State,20.0,13.0,0.606,4.37,2.31,2426.0,2315.0,2017
Furman,23.0,12.0,0.657,1.46,-3.75,2590.0,2319.0,2017
Gardner-Webb,19.0,14.0,0.576,-3.08,-5.71,2546.0,2319.0,2017
George Mason,20.0,14.0,0.588,3.01,1.28,2519.0,2437.0,2017
George Washington,20.0,15.0,0.571,2.37,2.11,2447.0,2438.0,2017
Georgetown,14.0,18.0,0.438,11.18,9.31,2369.0,2309.0,2017
Georgia,19.0,15.0,0.559,11.13,10.28,2435.0,2393.0,2017
Georgia Southern,18.0,15.0,0.545,-3.63,-2.83,2492.0,2420.0,2017
Georgia State,20.0,13.0,0.606,-0.33,-2.17,2442.0,2312.0,2017
Georgia Tech,21.0,16.0,0.568,7.82,8.21,2496.0,2472.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Gonzaga,37.0,2.0,0.949,25.26,4.13,3222.0,2398.0,2017
Grambling,16.0,17.0,0.485,-17.29,-11.89,2361.0,2412.0,2017
Grand Canyon,22.0,9.0,0.71,-0.16,-4.22,2282.0,2103.0,2017
Green Bay,18.0,14.0,0.563,-2.77,-2.83,2565.0,2479.0,2017
Hampton,14.0,17.0,0.452,-13.23,-9.92,2149.0,2219.0,2017
Hartford,9.0,23.0,0.281,-15.85,-5.56,2136.0,2465.0,2017
Harvard,18.0,10.0,0.643,2.3,-2.24,2012.0,1842.0,2017
Hawaii,14.0,16.0,0.467,-6.19,-4.92,2042.0,2048.0,2017
High Point,15.0,16.0,0.484,-9.06,-6.28,2133.0,2136.0,2017
Hofstra,15.0,17.0,0.469,-2.35,-1.9,2473.0,2454.0,2017
Holy Cross,15.0,17.0,0.469,-5.26,-3.51,1932.0,1988.0,2017
Houston,21.0,11.0,0.656,12.2,3.42,2358.0,2077.0,2017
Houston Christian,17.0,14.0,0.548,-7.3,-4.44,2441.0,2398.0,2017
Howard,10.0,24.0,0.294,-16.97,-7.97,2165.0,2435.0,2017
Idaho,19.0,14.0,0.576,-5.34,-5.89,2412.0,2346.0,2017
Idaho State,5.0,26.0,0.161,-15.1,-3.37,2164.0,2486.0,2017
Illinois,20.0,15.0,0.571,10.54,9.25,2508.0,2417.0,2017
Illinois State,28.0,7.0,0.8,10.3,2.71,2418.0,2146.0,2017
Illinois-Chicago,17.0,19.0,0.472,-5.95,-3.63,2749.0,2754.0,2017
Incarnate Word,12.0,17.0,0.414,-12.14,-5.62,2212.0,2320.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Indiana,18.0,16.0,0.529,14.63,8.16,2711.0,2491.0,2017
Indiana State,11.0,20.0,0.355,-1.02,3.18,2170.0,2255.0,2017
Iona,22.0,13.0,0.629,1.08,-2.47,2813.0,2689.0,2017
Iowa,19.0,15.0,0.559,10.01,7.54,2738.0,2654.0,2017
Iowa State,24.0,11.0,0.686,20.51,11.94,2829.0,2529.0,2017
IU Indy,14.0,18.0,0.438,-4.29,-1.62,2500.0,2517.0,2017
Jackson State,14.0,18.0,0.438,-15.42,-11.55,2067.0,2142.0,2017
Jacksonville,17.0,16.0,0.515,-10.21,-8.45,2557.0,2477.0,2017
Jacksonville State,20.0,15.0,0.571,-2.85,-3.24,2434.0,2378.0,2017
James Madison,10.0,23.0,0.303,-5.64,-1.83,2194.0,2299.0,2017
Kansas,31.0,5.0,0.861,23.53,12.23,2995.0,2588.0,2017
Kansas City,18.0,17.0,0.514,-4.97,-1.06,2691.0,2753.0,2017
Kansas State,21.0,14.0,0.6,14.8,10.48,2523.0,2372.0,2017
Kennesaw State,14.0,18.0,0.438,-8.44,-5.97,2401.0,2456.0,2017
Kent State,22.0,14.0,0.611,0.88,-1.63,2772.0,2628.0,2017
Kentucky,32.0,6.0,0.842,23.88,10.49,3225.0,2716.0,2017
La Salle,15.0,15.0,0.5,1.91,2.94,2266.0,2297.0,2017
Lafayette,9.0,21.0,0.3,-14.68,-3.5,1995.0,2282.0,2017
Lamar,19.0,15.0,0.559,-7.36,-7.93,2623.0,2434.0,2017
Lehigh,20.0,12.0,0.625,1.54,-3.3,2432.0,2261.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Liberty,21.0,14.0,0.6,-5.51,-6.16,2331.0,2220.0,2017
Lipscomb,20.0,13.0,0.606,-1.55,-4.45,2804.0,2562.0,2017
Little Rock,15.0,17.0,0.469,-6.07,-3.8,2188.0,2185.0,2017
Long Beach State,15.0,19.0,0.441,-5.98,-0.6,2549.0,2666.0,2017
Long Island University,20.0,12.0,0.625,-7.8,-8.51,2278.0,2218.0,2017
Longwood,6.0,24.0,0.2,-21.23,-6.16,2018.0,2408.0,2017
Louisiana,21.0,12.0,0.636,-0.64,-3.28,2704.0,2518.0,2017
Louisiana State,10.0,21.0,0.323,0.53,8.69,2319.0,2572.0,2017
Louisiana Tech,23.0,10.0,0.697,5.2,-4.35,2557.0,2203.0,2017
Louisiana-Monroe,9.0,24.0,0.273,-7.88,-2.56,2198.0,2299.0,2017
Louisville,25.0,9.0,0.735,22.47,11.15,2628.0,2243.0,2017
Loyola (IL),18.0,14.0,0.563,5.15,1.02,2348.0,2137.0,2017
Loyola (MD),16.0,17.0,0.485,-6.32,-3.6,2175.0,2249.0,2017
Loyola Marymount,15.0,15.0,0.5,-0.47,1.6,2113.0,2125.0,2017
Maine,7.0,25.0,0.219,-16.33,-4.01,2069.0,2400.0,2017
Manhattan,10.0,22.0,0.313,-9.67,-2.61,2259.0,2485.0,2017
Marist,8.0,24.0,0.25,-12.33,-2.74,2223.0,2530.0,2017
Marquette,19.0,13.0,0.594,15.26,8.6,2631.0,2418.0,2017
Marshall,20.0,15.0,0.571,0.18,-1.05,2997.0,2939.0,2017
Maryland,24.0,9.0,0.727,12.79,8.29,2438.0,2246.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Maryland-Baltimore County,21.0,13.0,0.618,-3.84,-5.87,2759.0,2624.0,2017
Maryland-Eastern Shore,14.0,20.0,0.412,-13.77,-7.61,2426.0,2585.0,2017
Massachusetts,15.0,18.0,0.455,1.63,1.66,2371.0,2372.0,2017
Massachusetts-Lowell,11.0,20.0,0.355,-10.13,-6.4,2429.0,2517.0,2017
McNeese State,7.0,22.0,0.241,-14.28,-4.12,2043.0,2292.0,2017
Memphis,19.0,13.0,0.594,6.47,3.19,2367.0,2262.0,2017
Mercer,15.0,17.0,0.469,-1.12,-0.92,2269.0,2184.0,2017
Miami (FL),21.0,12.0,0.636,14.48,9.57,2278.0,2116.0,2017
Miami (OH),11.0,21.0,0.344,-8.16,-2.1,2249.0,2384.0,2017
Michigan,26.0,12.0,0.684,18.8,10.17,2851.0,2523.0,2017
Michigan State,20.0,15.0,0.571,13.67,10.5,2515.0,2404.0,2017
Middle Tennessee,31.0,5.0,0.861,9.8,-0.48,2697.0,2299.0,2017
Milwaukee,11.0,24.0,0.314,-7.37,-2.17,2347.0,2494.0,2017
Minnesota,24.0,10.0,0.706,14.56,8.82,2556.0,2361.0,2017
Mississippi,22.0,14.0,0.611,9.65,7.99,2807.0,2747.0,2017
Mississippi State,16.0,16.0,0.5,7.12,5.9,2320.0,2281.0,2017
Mississippi Valley State,7.0,25.0,0.219,-20.54,-7.11,2235.0,2665.0,2017
Missouri,8.0,24.0,0.25,2.98,6.73,2213.0,2333.0,2017
Missouri State,17.0,16.0,0.515,2.84,1.18,2403.0,2277.0,2017
Monmouth,27.0,7.0,0.794,4.94,-2.62,2761.0,2504.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Montana,16.0,16.0,0.5,-2.67,-4.02,2391.0,2348.0,2017
Montana State,16.0,16.0,0.5,-6.14,-5.88,2561.0,2532.0,2017
Morehead State,14.0,16.0,0.467,-3.6,-1.85,2370.0,2311.0,2017
Morgan State,14.0,16.0,0.467,-15.03,-11.2,2025.0,2121.0,2017
Mount St. Mary's,20.0,16.0,0.556,-4.29,-3.51,2446.0,2474.0,2017
Murray State,16.0,17.0,0.485,-3.06,-4.41,2639.0,2543.0,2017
Navy,16.0,16.0,0.5,-4.11,-3.92,2076.0,2055.0,2017
NC State,15.0,17.0,0.469,6.09,8.09,2483.0,2547.0,2017
Nebraska,12.0,19.0,0.387,6.47,10.74,2168.0,2264.0,2017
Nevada,28.0,7.0,0.8,10.49,2.03,2792.0,2496.0,2017
Nevada-Las Vegas,11.0,21.0,0.344,-3.75,2.59,2202.0,2405.0,2017
New Hampshire,20.0,12.0,0.625,-3.57,-4.46,2277.0,2118.0,2017
New Mexico,17.0,14.0,0.548,3.04,2.07,2283.0,2253.0,2017
New Mexico State,28.0,6.0,0.824,4.66,-3.82,2678.0,2310.0,2017
New Orleans,20.0,12.0,0.625,-4.1,-5.34,2331.0,2215.0,2017
Niagara,10.0,23.0,0.303,-8.34,-4.37,2448.0,2579.0,2017
Nicholls State,14.0,17.0,0.452,-14.57,-5.23,2316.0,2464.0,2017
NJIT,11.0,20.0,0.355,-10.12,-4.22,2253.0,2320.0,2017
Norfolk State,17.0,17.0,0.5,-12.07,-8.57,2374.0,2430.0,2017
North Carolina,33.0,7.0,0.825,24.84,11.76,3377.0,2824.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
North Carolina A&T,3.0,29.0,0.094,-23.07,-9.61,2056.0,2435.0,2017
North Carolina Central,25.0,9.0,0.735,-3.18,-12.12,2542.0,2159.0,2017
North Dakota,22.0,10.0,0.688,-1.83,-5.45,2578.0,2357.0,2017
North Dakota State,19.0,11.0,0.633,-1.31,-2.63,2244.0,2146.0,2017
North Florida,15.0,19.0,0.441,-7.78,-1.65,2637.0,2674.0,2017
North Texas,8.0,22.0,0.267,-11.14,-3.32,2075.0,2258.0,2017
Northeastern,15.0,16.0,0.484,-0.78,-0.91,2234.0,2230.0,2017
Northern Arizona,9.0,23.0,0.281,-13.92,-5.95,2217.0,2436.0,2017
Northern Colorado,11.0,18.0,0.379,-9.27,-4.2,2075.0,2167.0,2017
Northern Illinois,15.0,17.0,0.469,-3.29,-2.05,2310.0,2261.0,2017
Northern Iowa,14.0,16.0,0.467,1.29,5.22,1854.0,1931.0,2017
Northern Kentucky,24.0,11.0,0.686,-0.17,-2.84,2659.0,2507.0,2017
Northwestern,24.0,12.0,0.667,14.02,8.43,2558.0,2357.0,2017
Northwestern State,13.0,16.0,0.448,-12.03,-6.07,2204.0,2301.0,2017
Notre Dame,26.0,10.0,0.722,17.81,9.78,2783.0,2494.0,2017
Oakland,25.0,9.0,0.735,4.22,-3.0,2699.0,2419.0,2017
Ohio,20.0,11.0,0.645,3.9,-2.56,2387.0,2166.0,2017
Ohio State,17.0,15.0,0.531,10.31,7.28,2329.0,2232.0,2017
Oklahoma,11.0,20.0,0.355,11.42,12.62,2262.0,2299.0,2017
Oklahoma State,20.0,13.0,0.606,19.19,12.22,2828.0,2589.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Old Dominion,19.0,12.0,0.613,1.94,-1.35,1998.0,1896.0,2017
Omaha,18.0,14.0,0.563,-2.24,-1.11,2685.0,2673.0,2017
Oral Roberts,8.0,22.0,0.267,-5.51,1.24,2252.0,2398.0,2017
Oregon,33.0,6.0,0.846,20.8,8.38,3076.0,2565.0,2017
Oregon State,5.0,27.0,0.156,-4.59,5.89,2021.0,2321.0,2017
Pacific,11.0,22.0,0.333,-4.57,2.09,2206.0,2371.0,2017
Penn State,15.0,18.0,0.455,7.9,8.9,2367.0,2400.0,2017
Pennsylvania,13.0,15.0,0.464,-0.65,-1.5,1928.0,1904.0,2017
Pepperdine,9.0,22.0,0.29,-10.0,1.87,2140.0,2490.0,2017
Pittsburgh,16.0,17.0,0.485,9.25,11.06,2404.0,2464.0,2017
Portland,11.0,22.0,0.333,-5.81,2.32,2215.0,2383.0,2017
Portland State,15.0,16.0,0.484,-7.06,-6.63,2645.0,2535.0,2017
Prairie View,13.0,20.0,0.394,-14.54,-8.48,2276.0,2419.0,2017
Presbyterian,5.0,25.0,0.167,-23.63,-5.95,1836.0,2245.0,2017
Princeton,23.0,7.0,0.767,6.57,-1.84,2149.0,1843.0,2017
Providence,20.0,13.0,0.606,11.24,7.84,2319.0,2207.0,2017
Purdue,27.0,8.0,0.771,20.13,8.79,2790.0,2393.0,2017
Purdue Fort Wayne,20.0,13.0,0.606,0.38,-3.19,2869.0,2602.0,2017
Quinnipiac,10.0,21.0,0.323,-9.86,-3.22,2377.0,2583.0,2017
Radford,14.0,18.0,0.438,-11.34,-4.58,2090.0,2247.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Rhode Island,25.0,10.0,0.714,12.88,4.62,2577.0,2288.0,2017
Rice,23.0,12.0,0.657,0.51,-4.16,2853.0,2650.0,2017
Richmond,22.0,13.0,0.629,5.45,3.28,2596.0,2520.0,2017
Rider,18.0,15.0,0.545,-5.34,-5.28,2498.0,2500.0,2017
Robert Morris,14.0,19.0,0.424,-8.56,-5.13,2125.0,2238.0,2017
Rutgers,15.0,18.0,0.455,3.69,6.22,2163.0,2215.0,2017
Sacramento State,13.0,18.0,0.419,-10.69,-5.58,2204.0,2303.0,2017
Sacred Heart,13.0,19.0,0.406,-10.95,-7.52,2326.0,2436.0,2017
Saint Francis (PA),17.0,17.0,0.5,-8.13,-7.65,2577.0,2533.0,2017
Saint Joseph's,11.0,20.0,0.355,0.14,3.69,2155.0,2265.0,2017
Saint Louis,12.0,21.0,0.364,-6.09,1.85,2026.0,2288.0,2017
Saint Mary's (CA),29.0,5.0,0.853,16.75,2.19,2449.0,1954.0,2017
Saint Peter's,23.0,13.0,0.639,1.6,-3.6,2376.0,2189.0,2017
Sam Houston,21.0,13.0,0.618,-7.55,-6.35,2526.0,2424.0,2017
Samford,20.0,16.0,0.556,-1.87,-3.7,2834.0,2733.0,2017
San Diego,13.0,18.0,0.419,-5.78,0.92,2025.0,2210.0,2017
San Diego State,19.0,14.0,0.576,6.88,1.47,2260.0,2064.0,2017
San Francisco,20.0,13.0,0.606,3.8,0.42,2362.0,2222.0,2017
San Jose State,14.0,16.0,0.467,-2.84,1.74,2195.0,2245.0,2017
Santa Clara,17.0,16.0,0.515,2.69,2.03,2204.0,2158.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Savannah State,13.0,16.0,0.448,-16.04,-8.44,2485.0,2665.0,2017
Seattle,13.0,17.0,0.433,-8.36,-3.95,2091.0,2141.0,2017
Seton Hall,21.0,12.0,0.636,12.1,9.25,2417.0,2323.0,2017
Siena,17.0,17.0,0.5,-2.0,-2.23,2549.0,2541.0,2017
South Alabama,14.0,18.0,0.438,-6.57,-2.9,2286.0,2322.0,2017
South Carolina,26.0,11.0,0.703,17.52,10.16,2707.0,2414.0,2017
South Carolina State,11.0,20.0,0.355,-18.37,-6.61,2167.0,2486.0,2017
South Carolina Upstate,17.0,16.0,0.515,-7.64,-5.23,2575.0,2530.0,2017
South Dakota,22.0,12.0,0.647,-0.42,-2.08,2639.0,2513.0,2017
South Dakota State,18.0,17.0,0.514,-2.3,-0.66,2683.0,2697.0,2017
South Florida,7.0,23.0,0.233,-7.28,2.39,1945.0,2235.0,2017
Southeast Missouri State,15.0,18.0,0.455,-5.89,-4.28,2460.0,2464.0,2017
Southeastern Louisiana,16.0,16.0,0.5,-7.36,-8.13,2268.0,2182.0,2017
Southern,15.0,18.0,0.455,-14.48,-11.68,2360.0,2401.0,2017
Southern California,26.0,10.0,0.722,11.48,6.4,2816.0,2633.0,2017
Southern Illinois,17.0,16.0,0.515,1.09,2.65,2260.0,2289.0,2017
SIU Edwardsville,6.0,24.0,0.2,-12.25,-3.29,2044.0,2282.0,2017
Southern Methodist,30.0,5.0,0.857,18.71,4.45,2599.0,2100.0,2017
Southern Mississippi,9.0,22.0,0.29,-13.4,-2.78,1952.0,2239.0,2017
Southern Utah,6.0,27.0,0.182,-15.58,-5.39,2559.0,2814.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
St. Bonaventure,20.0,12.0,0.625,5.95,1.48,2459.0,2316.0,2017
